slug,region_name,year,month,period,split,dengue_cases,dengue_deaths,incidence_per100k,mean_temp_C,rainfall_mm,humidity_pct,hot_days,population,pop_density_km2,urban_pct,poverty_fam_pct,oni,oni_lag3,rainfall_lag1,rainfall_anomaly_mm,humidity_lag1,temp_lag3,cases_lag1,cases_lag12,ovitrap_pct,ovitrap_lag1,is_demo_fixture
R8,Region VIII (Eastern Visayas),2016,7,2016-07,train,607,1,13.61,27.85,414.5,86,0,4461550,192.02,12.48,30,-0.2,1.1,804.3,81.6,94.2,28.11,359,551,42,20.7,1
R8,Region VIII (Eastern Visayas),2016,8,2016-08,train,2870,12,64.33,28.05,547,88.7,0,4461550,192.02,12.48,30,-0.4,0.6,414.5,309.8,86,28.52,607,863,33,42,1
R8,Region VIII (Eastern Visayas),2016,9,2016-09,train,1618,12,36.27,26.85,472.6,89.6,0,4461550,192.02,12.48,30,-0.5,0.1,547,221.3,88.7,28.13,2870,1788,36,33,1
R8,Region VIII (Eastern Visayas),2016,10,2016-10,train,918,3,20.58,26.83,398.7,85.9,0,4461550,192.02,12.48,30,-0.6,-0.2,472.6,101.9,89.6,27.85,1618,889,35.9,36,1
R8,Region VIII (Eastern Visayas),2016,11,2016-11,train,956,7,21.43,27.2,294.9,88.1,0,4461550,192.02,12.48,30,-0.6,-0.4,398.7,53,85.9,28.05,918,333,21.2,35.9,1
R8,Region VIII (Eastern Visayas),2016,12,2016-12,train,454,2,10.18,26.15,250,86.5,0,4461550,192.02,12.48,30,-0.6,-0.5,294.9,-111.6,88.1,26.85,956,335,23.9,21.2,1
R8,Region VIII (Eastern Visayas),2017,1,2017-01,train,291,2,6.49,26.14,261.3,83.9,0,4482950,192.94,13.02,26.97,-0.4,-0.6,250,14.2,86.5,26.83,454,488,17.6,23.9,1
R8,Region VIII (Eastern Visayas),2017,2,2017-02,train,163,2,3.64,25.18,108.6,84,0,4482950,192.94,13.02,26.97,-0.4,-0.6,261.3,-21.2,83.9,27.2,291,108,26.6,17.6,1
R8,Region VIII (Eastern Visayas),2017,3,2017-03,train,107,0,2.39,26.68,82.9,82.8,0,4482950,192.94,13.02,26.97,-0.2,-0.6,108.6,-3.1,84,26.15,163,268,24.6,26.6,1
R8,Region VIII (Eastern Visayas),2017,4,2017-04,train,98,0,2.19,28.36,79.3,80.1,0,4482950,192.94,13.02,26.97,0,-0.4,82.9,5,82.8,26.14,107,446,16.1,24.6,1
R8,Region VIII (Eastern Visayas),2017,5,2017-05,train,109,1,2.43,27.8,204.5,84.7,0,4482950,192.94,13.02,26.97,0.1,-0.4,79.3,40.2,80.1,25.18,98,363,21.7,16.1,1
R8,Region VIII (Eastern Visayas),2017,6,2017-06,train,340,2,7.58,27.53,304.7,83.7,0,4482950,192.94,13.02,26.97,0.1,-0.2,204.5,43.3,84.7,26.68,109,359,23,21.7,1
R8,Region VIII (Eastern Visayas),2017,7,2017-07,train,378,1,8.43,27.57,381.4,84.8,0,4482950,192.94,13.02,26.97,0,0,304.7,48.5,83.7,28.36,340,607,22.5,23,1
R8,Region VIII (Eastern Visayas),2017,8,2017-08,train,734,0,16.37,28.33,343.8,84,0,4482950,192.94,13.02,26.97,-0.2,0.1,381.4,106.6,84.8,27.8,378,2870,32.2,22.5,1
R8,Region VIII (Eastern Visayas),2017,9,2017-09,train,619,5,13.81,27.68,166,83.9,0,4482950,192.94,13.02,26.97,-0.5,0.1,343.8,-85.2,84,27.53,734,1618,27.5,32.2,1
R8,Region VIII (Eastern Visayas),2017,10,2017-10,train,741,4,16.53,26.8,107.7,81.3,0,4482950,192.94,13.02,26.97,-0.7,0,166,-189,83.9,27.57,619,918,17.8,27.5,1
R8,Region VIII (Eastern Visayas),2017,11,2017-11,train,446,2,9.95,26.65,154.1,85.1,1,4482950,192.94,13.02,26.97,-0.8,-0.2,107.7,-87.8,81.3,28.33,741,956,22,17.8,1
R8,Region VIII (Eastern Visayas),2017,12,2017-12,train,318,3,7.09,25.93,704.7,95.5,0,4482950,192.94,13.02,26.97,-0.9,-0.5,154.1,343.1,85.1,27.68,446,454,21.6,22,1
R8,Region VIII (Eastern Visayas),2018,1,2018-01,train,282,0,6.26,25.82,202.7,83.5,1,4504350,193.86,13.57,23.93,-0.9,-0.7,704.7,-44.4,95.5,26.8,318,291,42,21.6,1
R8,Region VIII (Eastern Visayas),2018,2,2018-02,train,196,1,4.35,25.6,108.5,83,0,4504350,193.86,13.57,23.93,-0.8,-0.8,202.7,-21.3,83.5,26.65,282,163,22.3,42,1
R8,Region VIII (Eastern Visayas),2018,3,2018-03,train,147,0,3.26,25.44,67.1,81.8,0,4504350,193.86,13.57,23.93,-0.6,-0.9,108.5,-18.9,83,25.93,196,107,16.9,22.3,1
R8,Region VIII (Eastern Visayas),2018,4,2018-04,train,133,1,2.95,27.91,67.6,79.9,0,4504350,193.86,13.57,23.93,-0.4,-0.9,67.1,-6.6,81.8,25.82,147,98,14.6,16.9,1
R8,Region VIII (Eastern Visayas),2018,5,2018-05,train,141,0,3.13,27.43,151.6,81.9,1,4504350,193.86,13.57,23.93,-0.2,-0.8,67.6,-12.7,79.9,25.6,133,109,16.6,14.6,1
R8,Region VIII (Eastern Visayas),2018,6,2018-06,train,120,2,2.66,27.76,319.2,87.4,0,4504350,193.86,13.57,23.93,0,-0.6,151.6,57.8,81.9,25.44,141,340,18.6,16.6,1
R8,Region VIII (Eastern Visayas),2018,7,2018-07,train,685,5,15.21,27.73,358.5,86.5,0,4504350,193.86,13.57,23.93,0.2,-0.4,319.2,25.6,87.4,27.91,120,378,18,18.6,1
R8,Region VIII (Eastern Visayas),2018,8,2018-08,train,557,1,12.37,27.71,323.4,85.1,0,4504350,193.86,13.57,23.93,0.3,-0.2,358.5,86.2,86.5,27.43,685,734,31.6,18,1
R8,Region VIII (Eastern Visayas),2018,9,2018-09,train,1087,5,24.13,27.64,150.5,80.5,0,4504350,193.86,13.57,23.93,0.5,0,323.4,-100.8,85.1,27.76,557,619,23.8,31.6,1
R8,Region VIII (Eastern Visayas),2018,10,2018-10,train,598,2,13.28,27.69,560.9,88.1,0,4504350,193.86,13.57,23.93,0.7,0.2,150.5,264.2,80.5,27.73,1087,741,22.4,23.8,1
R8,Region VIII (Eastern Visayas),2018,11,2018-11,train,579,2,12.85,27.01,221.3,86.5,0,4504350,193.86,13.57,23.93,0.8,0.3,560.9,-20.7,88.1,27.71,598,446,31.3,22.4,1
R8,Region VIII (Eastern Visayas),2018,12,2018-12,train,388,0,8.61,26.92,431.5,89.2,0,4504350,193.86,13.57,23.93,0.8,0.5,221.3,69.9,86.5,27.64,579,318,27.8,31.3,1
R8,Region VIII (Eastern Visayas),2019,1,2019-01,test,790,2,17.46,26.41,620.8,90.9,0,4525750,194.78,14.11,23.93,0.7,0.7,431.5,373.6,89.2,27.69,388,282,25.5,27.8,1
R8,Region VIII (Eastern Visayas),2019,2,2019-02,test,956,3,21.12,25.95,149.7,82.3,0,4525750,194.78,14.11,23.93,0.7,0.8,620.8,19.9,90.9,27.01,790,196,38.3,25.5,1
R8,Region VIII (Eastern Visayas),2019,3,2019-03,test,659,3,14.56,26.84,72.8,80.8,0,4525750,194.78,14.11,23.93,0.7,0.8,149.7,-13.3,82.3,26.92,956,147,24.1,38.3,1
R8,Region VIII (Eastern Visayas),2019,4,2019-04,test,397,2,8.77,28.08,152.7,81.8,0,4525750,194.78,14.11,23.93,0.7,0.7,72.8,78.4,80.8,26.41,659,133,20.6,24.1,1
R8,Region VIII (Eastern Visayas),2019,5,2019-05,test,487,3,10.76,28.18,303.5,85.9,0,4525750,194.78,14.11,23.93,0.6,0.7,152.7,139.3,81.8,25.95,397,141,21.2,20.6,1
R8,Region VIII (Eastern Visayas),2019,6,2019-06,test,1079,3,23.84,28.75,340.5,87.7,0,4525750,194.78,14.11,23.93,0.5,0.7,303.5,79.1,85.9,26.84,487,120,25.1,21.2,1
R8,Region VIII (Eastern Visayas),2019,7,2019-07,test,1230,8,27.18,27.23,369.3,86.6,0,4525750,194.78,14.11,23.93,0.3,0.7,340.5,36.4,87.7,28.08,1079,685,22.1,25.1,1
R8,Region VIII (Eastern Visayas),2019,8,2019-08,test,1990,9,43.97,27.6,222.8,84.3,0,4525750,194.78,14.11,23.93,0.2,0.6,369.3,-14.3,86.6,28.18,1230,557,30.3,22.1,1
R8,Region VIII (Eastern Visayas),2019,9,2019-09,test,3191,17,70.51,28.37,207.8,84.2,0,4525750,194.78,14.11,23.93,0.2,0.5,222.8,-43.5,84.3,28.75,1990,1087,25.6,30.3,1
R8,Region VIII (Eastern Visayas),2019,10,2019-10,test,700,4,15.47,26.9,341.7,87.1,0,4525750,194.78,14.11,23.93,0.3,0.3,207.8,45,84.2,27.23,3191,598,19,25.6,1
R8,Region VIII (Eastern Visayas),2019,11,2019-11,test,1180,6,26.07,27.03,233,83.9,0,4525750,194.78,14.11,23.93,0.5,0.2,341.7,-8.9,87.1,27.6,700,579,28.1,19,1
R8,Region VIII (Eastern Visayas),2019,12,2019-12,test,938,1,20.73,26.25,676.5,93.3,0,4525750,194.78,14.11,23.93,0.5,0.2,233,314.9,83.9,28.37,1180,388,19.8,28.1,1
R8,Region VIII (Eastern Visayas),2020,1,2020-01,diagnostic_excluded,1127,4,24.78,26.23,301.4,87.6,0,4547150,195.7,14.66,23.93,0.5,0.3,676.5,54.2,93.3,26.9,938,790,42,19.8,1
R8,Region VIII (Eastern Visayas),2020,2,2020-02,diagnostic_excluded,680,7,14.95,25.98,154.9,83.8,0,4547150,195.7,14.66,23.93,0.5,0.5,301.4,25.1,87.6,27.03,1127,956,24.7,42,1
R8,Region VIII (Eastern Visayas),2020,3,2020-03,diagnostic_excluded,706,3,15.53,26.67,137.7,83.8,0,4547150,195.7,14.66,23.93,0.4,0.5,154.9,51.6,83.8,26.25,680,659,19,24.7,1
R8,Region VIII (Eastern Visayas),2020,4,2020-04,diagnostic_excluded,471,2,10.36,27.41,118.4,80.5,0,4547150,195.7,14.66,23.93,0.2,0.5,137.7,44.2,83.8,26.23,706,397,19.5,19,1
R8,Region VIII (Eastern Visayas),2020,5,2020-05,diagnostic_excluded,395,4,8.69,28.05,110.1,83.4,0,4547150,195.7,14.66,23.93,0,0.5,118.4,-54.2,80.5,25.98,471,487,21.8,19.5,1
R8,Region VIII (Eastern Visayas),2020,6,2020-06,diagnostic_excluded,1402,6,30.83,28.15,214.6,84.2,0,4547150,195.7,14.66,23.93,-0.3,0.4,110.1,-46.8,83.4,26.67,395,1079,17.1,21.8,1
R8,Region VIII (Eastern Visayas),2020,7,2020-07,diagnostic_excluded,2016,13,44.34,26.89,210.3,83,0,4547150,195.7,14.66,23.93,-0.4,0.2,214.6,-122.5,84.2,27.41,1402,1230,24.7,17.1,1
R8,Region VIII (Eastern Visayas),2020,8,2020-08,diagnostic_excluded,2631,14,57.86,27.92,160.5,79.8,0,4547150,195.7,14.66,23.93,-0.6,0,210.3,-76.7,83,28.05,2016,1990,21.1,24.7,1
R8,Region VIII (Eastern Visayas),2020,9,2020-09,diagnostic_excluded,2858,23,62.85,27.64,148.2,81.2,0,4547150,195.7,14.66,23.93,-0.9,-0.3,160.5,-103.1,79.8,28.15,2631,3191,23.1,21.1,1
R8,Region VIII (Eastern Visayas),2020,10,2020-10,diagnostic_excluded,2703,13,59.44,26.97,369.7,86.9,0,4547150,195.7,14.66,23.93,-1.2,-0.4,148.2,73,81.2,26.89,2858,700,19.6,23.1,1
R8,Region VIII (Eastern Visayas),2020,11,2020-11,diagnostic_excluded,1688,11,37.12,26.33,157.8,85.8,0,4547150,195.7,14.66,23.93,-1.3,-0.6,369.7,-84.2,86.9,27.92,2703,1180,27.1,19.6,1
R8,Region VIII (Eastern Visayas),2020,12,2020-12,diagnostic_excluded,822,5,18.08,26.34,900,97.8,0,4547150,195.7,14.66,23.93,-1.2,-0.9,157.8,538.4,85.8,27.64,1688,938,15.9,27.1,1
R9,Region IX (Zamboanga Peninsula),2016,1,2016-01,train,226,1,6.14,27.15,201.1,83.5,0,3678942,217.64,37.95,28.26,2,2.1,205.5,72.1,84.8,27.16,128,194,25.6,10.5,1
R9,Region IX (Zamboanga Peninsula),2016,2,2016-02,train,379,2,10.3,27.36,51.3,79.4,0,3678942,217.64,37.95,28.26,1.9,2.2,201.1,-32,83.5,27.77,226,105,19.2,25.6,1
R9,Region IX (Zamboanga Peninsula),2016,3,2016-03,train,205,1,5.57,28.15,108.3,76.7,0,3678942,217.64,37.95,28.26,1.6,2.3,51.3,2,79.4,27.37,379,151,23,19.2,1
R9,Region IX (Zamboanga Peninsula),2016,4,2016-04,train,214,0,5.82,28.03,486.1,87.4,0,3678942,217.64,37.95,28.26,1.1,2,108.3,365,76.7,27.15,205,70,24.5,23,1
R9,Region IX (Zamboanga Peninsula),2016,5,2016-05,train,375,2,10.19,27.94,277,84.1,0,3678942,217.64,37.95,28.26,0.6,1.9,486.1,2.8,87.4,27.36,214,94,38.6,24.5,1
R9,Region IX (Zamboanga Peninsula),2016,6,2016-06,train,464,4,12.61,27.61,266.7,83.7,0,3678942,217.64,37.95,28.26,0.1,1.6,277,-88.5,84.1,28.15,375,196,25.2,38.6,1
R9,Region IX (Zamboanga Peninsula),2016,7,2016-07,train,937,1,25.47,27.53,778,94.7,0,3678942,217.64,37.95,28.26,-0.2,1.1,266.7,438.8,83.7,28.03,464,250,30.6,25.2,1
R9,Region IX (Zamboanga Peninsula),2016,8,2016-08,train,2832,9,76.98,27.3,91.7,79.8,0,3678942,217.64,37.95,28.26,-0.4,0.6,778,-167.1,94.7,27.94,937,352,41.1,30.6,1
R9,Region IX (Zamboanga Peninsula),2016,9,2016-09,train,1016,6,27.62,26.19,341,85.3,0,3678942,217.64,37.95,28.26,-0.5,0.1,91.7,11.7,79.8,27.61,2832,535,13.9,41.1,1
R9,Region IX (Zamboanga Peninsula),2016,10,2016-10,train,887,4,24.11,26.15,467.4,88.9,0,3678942,217.64,37.95,28.26,-0.6,-0.2,341,102.8,85.3,27.53,1016,237,28.3,13.9,1
R9,Region IX (Zamboanga Peninsula),2016,11,2016-11,train,687,5,18.67,26.18,168.7,85.7,0,3678942,217.64,37.95,28.26,-0.6,-0.4,467.4,-38.3,88.9,27.3,887,191,37.6,28.3,1
R9,Region IX (Zamboanga Peninsula),2016,12,2016-12,train,519,3,14.11,26.88,264.4,85.7,0,3678942,217.64,37.95,28.26,-0.6,-0.5,168.7,59.7,85.7,26.19,687,128,19,37.6,1
R9,Region IX (Zamboanga Peninsula),2017,1,2017-01,train,161,2,4.32,26.61,58.3,81.4,0,3728100,220.55,38.07,26.83,-0.4,-0.6,264.4,-70.8,85.7,26.15,519,226,22.1,19,1
R9,Region IX (Zamboanga Peninsula),2017,2,2017-02,train,142,2,3.81,26.48,69.4,78.4,0,3728100,220.55,38.07,26.83,-0.4,-0.6,58.3,-14,81.4,26.18,161,379,19.7,22.1,1
R9,Region IX (Zamboanga Peninsula),2017,3,2017-03,train,110,1,2.95,26.7,104.5,77.3,0,3728100,220.55,38.07,26.83,-0.2,-0.6,69.4,-1.8,78.4,26.88,142,205,18.8,19.7,1
R9,Region IX (Zamboanga Peninsula),2017,4,2017-04,train,117,1,3.14,27.83,80.2,78.8,0,3728100,220.55,38.07,26.83,0,-0.4,104.5,-40.9,77.3,26.61,110,214,18.5,18.8,1
R9,Region IX (Zamboanga Peninsula),2017,5,2017-05,train,119,1,3.19,27.69,346.3,85.4,0,3728100,220.55,38.07,26.83,0.1,-0.4,80.2,72.2,78.8,26.48,117,375,17.1,18.5,1
R9,Region IX (Zamboanga Peninsula),2017,6,2017-06,train,186,0,4.99,26.8,815.4,93.7,0,3728100,220.55,38.07,26.83,0.1,-0.2,346.3,460.2,85.4,26.7,119,464,31.4,17.1,1
R9,Region IX (Zamboanga Peninsula),2017,7,2017-07,train,538,4,14.43,26.88,243.8,83.6,0,3728100,220.55,38.07,26.83,0,0,815.4,-95.3,93.7,27.83,186,937,42,31.4,1
R9,Region IX (Zamboanga Peninsula),2017,8,2017-08,train,714,1,19.15,26.26,422.2,88.5,0,3728100,220.55,38.07,26.83,-0.2,0.1,243.8,163.4,83.6,27.69,538,2832,23.1,42,1
R9,Region IX (Zamboanga Peninsula),2017,9,2017-09,train,337,3,9.04,26.54,386.1,87.5,0,3728100,220.55,38.07,26.83,-0.5,0.1,422.2,56.8,88.5,26.8,714,1016,30.9,23.1,1
R9,Region IX (Zamboanga Peninsula),2017,10,2017-10,train,602,3,16.15,26.34,382.3,87.6,0,3728100,220.55,38.07,26.83,-0.7,0,386.1,17.6,87.5,26.88,337,887,29.4,30.9,1
R9,Region IX (Zamboanga Peninsula),2017,11,2017-11,train,499,2,13.38,26.71,216.2,86,0,3728100,220.55,38.07,26.83,-0.8,-0.2,382.3,9.2,87.6,26.26,602,687,34.9,29.4,1
R9,Region IX (Zamboanga Peninsula),2017,12,2017-12,train,202,1,5.42,25.81,135.3,83.6,0,3728100,220.55,38.07,26.83,-0.9,-0.5,216.2,-69.4,86,26.54,499,519,20.3,34.9,1
R9,Region IX (Zamboanga Peninsula),2018,1,2018-01,train,187,1,4.95,25.86,76.3,80.8,0,3777259,223.45,38.19,25.39,-0.9,-0.7,135.3,-52.7,83.6,26.34,202,161,19.4,20.3,1
R9,Region IX (Zamboanga Peninsula),2018,2,2018-02,train,238,1,6.3,26.22,48.3,76.3,0,3777259,223.45,38.19,25.39,-0.8,-0.8,76.3,-35,80.8,26.71,187,142,19.9,19.4,1
R9,Region IX (Zamboanga Peninsula),2018,3,2018-03,train,180,3,4.77,27.29,70.5,78.5,0,3777259,223.45,38.19,25.39,-0.6,-0.9,48.3,-35.7,76.3,25.81,238,110,16.5,19.9,1
R9,Region IX (Zamboanga Peninsula),2018,4,2018-04,train,152,1,4.02,27.58,198.8,79.3,0,3777259,223.45,38.19,25.39,-0.4,-0.9,70.5,77.7,78.5,25.86,180,117,12.3,16.5,1
R9,Region IX (Zamboanga Peninsula),2018,5,2018-05,train,243,1,6.43,27.39,279.7,83.8,0,3777259,223.45,38.19,25.39,-0.2,-0.8,198.8,5.5,79.3,26.22,152,119,23.5,12.3,1
R9,Region IX (Zamboanga Peninsula),2018,6,2018-06,train,406,4,10.75,27.18,208.9,80.5,0,3777259,223.45,38.19,25.39,0,-0.6,279.7,-146.3,83.8,27.29,243,186,26.4,23.5,1
R9,Region IX (Zamboanga Peninsula),2018,7,2018-07,train,682,6,18.06,25.97,169.3,83,0,3777259,223.45,38.19,25.39,0.2,-0.4,208.9,-169.9,80.5,27.58,406,538,24.2,26.4,1
R9,Region IX (Zamboanga Peninsula),2018,8,2018-08,train,1117,6,29.57,27.38,430.3,87.8,0,3777259,223.45,38.19,25.39,0.3,-0.2,169.3,171.5,83,27.39,682,714,23.3,24.2,1
R9,Region IX (Zamboanga Peninsula),2018,9,2018-09,train,1489,6,39.42,26.66,344.9,85,0,3777259,223.45,38.19,25.39,0.5,0,430.3,15.6,87.8,27.18,1117,337,33,23.3,1
R9,Region IX (Zamboanga Peninsula),2018,10,2018-10,train,631,0,16.71,26.24,225.1,81.1,1,3777259,223.45,38.19,25.39,0.7,0.2,344.9,-139.6,85,25.97,1489,602,27.8,33,1
R9,Region IX (Zamboanga Peninsula),2018,11,2018-11,train,342,3,9.05,27.06,257.1,84.9,0,3777259,223.45,38.19,25.39,0.8,0.3,225.1,50.1,81.1,27.38,631,499,22.9,27.8,1
R9,Region IX (Zamboanga Peninsula),2018,12,2018-12,train,179,2,4.74,26.47,311,87.1,0,3777259,223.45,38.19,25.39,0.8,0.5,257.1,106.3,84.9,26.66,342,202,24.4,22.9,1
R9,Region IX (Zamboanga Peninsula),2019,1,2019-01,test,681,3,17.8,26.3,100.5,82.6,0,3826417,226.36,38.31,25.39,0.7,0.7,311,-28.5,87.1,26.24,179,187,33,24.4,1
R9,Region IX (Zamboanga Peninsula),2019,2,2019-02,test,429,2,11.21,26.4,154.9,79.6,0,3826417,226.36,38.31,25.39,0.7,0.8,100.5,71.6,82.6,27.06,681,238,17,33,1
R9,Region IX (Zamboanga Peninsula),2019,3,2019-03,test,319,0,8.34,27.79,86.5,76.5,0,3826417,226.36,38.31,25.39,0.7,0.8,154.9,-19.8,79.6,26.47,429,180,22.7,17,1
R9,Region IX (Zamboanga Peninsula),2019,4,2019-04,test,292,0,7.63,28.03,292.8,81.2,0,3826417,226.36,38.31,25.39,0.7,0.7,86.5,171.7,76.5,26.3,319,152,12.8,22.7,1
R9,Region IX (Zamboanga Peninsula),2019,5,2019-05,test,659,2,17.22,27.41,190.9,79.7,0,3826417,226.36,38.31,25.39,0.6,0.7,292.8,-83.3,81.2,26.4,292,243,29.3,12.8,1
R9,Region IX (Zamboanga Peninsula),2019,6,2019-06,test,733,2,19.16,26.31,335.2,83.4,0,3826417,226.36,38.31,25.39,0.5,0.7,190.9,-20,79.7,27.79,659,406,18.9,29.3,1
R9,Region IX (Zamboanga Peninsula),2019,7,2019-07,test,1735,7,45.34,27.02,479.9,87.5,0,3826417,226.36,38.31,25.39,0.3,0.7,335.2,140.7,83.4,28.03,733,682,34.8,18.9,1
R9,Region IX (Zamboanga Peninsula),2019,8,2019-08,test,2076,5,54.25,26.94,346.4,85.9,0,3826417,226.36,38.31,25.39,0.2,0.6,479.9,87.6,87.5,27.41,1735,1117,36.4,34.8,1
R9,Region IX (Zamboanga Peninsula),2019,9,2019-09,test,2368,7,61.89,26.68,683.2,93.6,0,3826417,226.36,38.31,25.39,0.2,0.5,346.4,353.9,85.9,26.31,2076,1489,29.5,36.4,1
R9,Region IX (Zamboanga Peninsula),2019,10,2019-10,test,2187,14,57.16,26.89,367.3,87.7,0,3826417,226.36,38.31,25.39,0.3,0.3,683.2,2.6,93.6,27.02,2368,631,39.9,29.5,1
R9,Region IX (Zamboanga Peninsula),2019,11,2019-11,test,709,5,18.53,26.64,171.1,81.9,0,3826417,226.36,38.31,25.39,0.5,0.2,367.3,-35.9,87.7,26.94,2187,342,31.5,39.9,1
R9,Region IX (Zamboanga Peninsula),2019,12,2019-12,test,201,2,5.25,26.42,99.7,83.4,0,3826417,226.36,38.31,25.39,0.5,0.2,171.1,-105,81.9,26.68,709,179,21.6,31.5,1
R9,Region IX (Zamboanga Peninsula),2020,1,2020-01,diagnostic_excluded,235,0,6.06,26.65,70.6,80.3,0,3875576,229.27,38.43,25.39,0.5,0.3,99.7,-58.5,83.4,26.89,201,681,17.1,21.6,1
R9,Region IX (Zamboanga Peninsula),2020,2,2020-02,diagnostic_excluded,103,0,2.66,26.69,210.4,81.6,0,3875576,229.27,38.43,25.39,0.5,0.5,70.6,127.1,80.3,26.64,235,429,16.6,17.1,1
R9,Region IX (Zamboanga Peninsula),2020,3,2020-03,diagnostic_excluded,64,0,1.65,28.07,181.4,79.1,0,3875576,229.27,38.43,25.39,0.4,0.5,210.4,75.1,81.6,26.42,103,319,19.8,16.6,1
R9,Region IX (Zamboanga Peninsula),2020,4,2020-04,diagnostic_excluded,97,1,2.5,27.67,125.7,78.5,0,3875576,229.27,38.43,25.39,0.2,0.5,181.4,4.6,79.1,26.65,64,292,20.2,19.8,1
R9,Region IX (Zamboanga Peninsula),2020,5,2020-05,diagnostic_excluded,112,1,2.89,26.74,379.1,84.6,0,3875576,229.27,38.43,25.39,0,0.5,125.7,104.9,78.5,26.69,97,659,26.3,20.2,1
R9,Region IX (Zamboanga Peninsula),2020,6,2020-06,diagnostic_excluded,368,1,9.5,27.26,825.5,94.6,0,3875576,229.27,38.43,25.39,-0.3,0.4,379.1,470.3,84.6,28.07,112,733,31.9,26.3,1
R9,Region IX (Zamboanga Peninsula),2020,7,2020-07,diagnostic_excluded,646,4,16.67,26.35,671.6,93.6,0,3875576,229.27,38.43,25.39,-0.4,0.2,825.5,332.5,94.6,27.67,368,1735,42,31.9,1
R9,Region IX (Zamboanga Peninsula),2020,8,2020-08,diagnostic_excluded,1341,9,34.6,27.01,465.7,89.7,0,3875576,229.27,38.43,25.39,-0.6,0,671.6,206.9,93.6,26.74,646,2076,39.1,42,1
R9,Region IX (Zamboanga Peninsula),2020,9,2020-09,diagnostic_excluded,1745,7,45.03,26.97,502.3,88.1,0,3875576,229.27,38.43,25.39,-0.9,-0.3,465.7,173,89.7,27.26,1341,2368,25.3,39.1,1
R9,Region IX (Zamboanga Peninsula),2020,10,2020-10,diagnostic_excluded,549,3,14.17,26.38,249.4,83.4,0,3875576,229.27,38.43,25.39,-1.2,-0.4,502.3,-115.3,88.1,26.35,1745,2187,28.5,25.3,1
R9,Region IX (Zamboanga Peninsula),2020,11,2020-11,diagnostic_excluded,504,3,13,26.55,333.4,85.9,0,3875576,229.27,38.43,25.39,-1.3,-0.6,249.4,126.4,83.4,27.01,549,709,33.9,28.5,1
R9,Region IX (Zamboanga Peninsula),2020,12,2020-12,diagnostic_excluded,300,2,7.74,26.51,129.7,84.3,0,3875576,229.27,38.43,25.39,-1.2,-0.9,333.4,-75,85.9,26.97,504,201,27.4,33.9,1
